zip,provider,rate
49081,Indiana Michigan Power Co,0.100411487
49087,Indiana Michigan Power Co,0.100411487
49085,Indiana Michigan Power Co,0.100411487
49002,Indiana Michigan Power Co,0.100411487
49001,Indiana Michigan Power Co,0.100411487
49008,Indiana Michigan Power Co,0.100411487
49130,Indiana Michigan Power Co,0.100411487
49071,Indiana Michigan Power Co,0.100411487
49077,Indiana Michigan Power Co,0.100411487
49024,Indiana Michigan Power Co,0.100411487
49115,Indiana Michigan Power Co,0.100411487
49116,Indiana Michigan Power Co,0.100411487
49117,Indiana Michigan Power Co,0.100411487
49111,Indiana Michigan Power Co,0.100411487
49112,Indiana Michigan Power Co,0.100411487
49113,Indiana Michigan Power Co,0.100411487
49119,Indiana Michigan Power Co,0.100411487
49099,Indiana Michigan Power Co,0.100411487
49098,Indiana Michigan Power Co,0.100411487
49091,Indiana Michigan Power Co,0.100411487
49095,Indiana Michigan Power Co,0.100411487
49097,Indiana Michigan Power Co,0.100411487
49019,Indiana Michigan Power Co,0.100411487
49022,Indiana Michigan Power Co,0.100411487
49023,Indiana Michigan Power Co,0.100411487
49129,Indiana Michigan Power Co,0.100411487
49128,Indiana Michigan Power Co,0.100411487
49125,Indiana Michigan Power Co,0.100411487
49127,Indiana Michigan Power Co,0.100411487
49126,Indiana Michigan Power Co,0.100411487
49120,Indiana Michigan Power Co,0.100411487
49048,Indiana Michigan Power Co,0.100411487
49047,Indiana Michigan Power Co,0.100411487
49042,Indiana Michigan Power Co,0.100411487
49043,Indiana Michigan Power Co,0.100411487
49079,Indiana Michigan Power Co,0.100411487
49039,Indiana Michigan Power Co,0.100411487
49038,Indiana Michigan Power Co,0.100411487
49031,Indiana Michigan Power Co,0.100411487
49084,Indiana Michigan Power Co,0.100411487
49103,Indiana Michigan Power Co,0.100411487
49102,Indiana Michigan Power Co,0.100411487
49101,Indiana Michigan Power Co,0.100411487
49107,Indiana Michigan Power Co,0.100411487
49106,Indiana Michigan Power Co,0.100411487
49104,Indiana Michigan Power Co,0.100411487
49064,Indiana Michigan Power Co,0.100411487
49065,Indiana Michigan Power Co,0.100411487
49067,Indiana Michigan Power Co,0.100411487
49061,Indiana Michigan Power Co,0.100411487
49062,Indiana Michigan Power Co,0.100411487
49045,Indiana Michigan Power Co,0.100411487
52101,Interstate Power and Light Co,0.136081546
50036,Interstate Power and Light Co,0.136081546
52349,Interstate Power and Light Co,0.136081546
52348,Interstate Power and Light Co,0.136081546
52345,Interstate Power and Light Co,0.136081546
52344,Interstate Power and Light Co,0.136081546
52347,Interstate Power and Light Co,0.136081546
52341,Interstate Power and Light Co,0.136081546
52340,Interstate Power and Light Co,0.136081546
52623,Interstate Power and Light Co,0.136081546
50139,Interstate Power and Light Co,0.136081546
50845,Interstate Power and Light Co,0.136081546
50847,Interstate Power and Light Co,0.136081546
50840,Interstate Power and Light Co,0.136081546
50842,Interstate Power and Light Co,0.136081546
50843,Interstate Power and Light Co,0.136081546
52554,Interstate Power and Light Co,0.136081546
52555,Interstate Power and Light Co,0.136081546
52556,Interstate Power and Light Co,0.136081546
52557,Interstate Power and Light Co,0.136081546
52550,Interstate Power and Light Co,0.136081546
52551,Interstate Power and Light Co,0.136081546
52552,Interstate Power and Light Co,0.136081546
52553,Interstate Power and Light Co,0.136081546
51363,Interstate Power and Light Co,0.136081546
51360,Interstate Power and Light Co,0.136081546
51366,Interstate Power and Light Co,0.136081546
51364,Interstate Power and Light Co,0.136081546
51365,Interstate Power and Light Co,0.136081546
50112,Interstate Power and Light Co,0.136081546
50115,Interstate Power and Light Co,0.136081546
52068,Interstate Power and Light Co,0.136081546
52069,Interstate Power and Light Co,0.136081546
52064,Interstate Power and Light Co,0.136081546
52065,Interstate Power and Light Co,0.136081546
52060,Interstate Power and Light Co,0.136081546
52765,Interstate Power and Light Co,0.136081546
52761,Interstate Power and Light Co,0.136081546
52760,Interstate Power and Light Co,0.136081546
52769,Interstate Power and Light Co,0.136081546
50268,Interstate Power and Light Co,0.136081546
50269,Interstate Power and Light Co,0.136081546
52346,Interstate Power and Light Co,0.136081546
52342,Interstate Power and Light Co,0.136081546
52146,Interstate Power and Light Co,0.136081546
51005,Interstate Power and Light Co,0.136081546
51002,Interstate Power and Light Co,0.136081546
50014,Interstate Power and Light Co,0.136081546
50010,Interstate Power and Light Co,0.136081546
52627,Interstate Power and Light Co,0.136081546
52625,Interstate Power and Light Co,0.136081546
52620,Interstate Power and Light Co,0.136081546
50565,Interstate Power and Light Co,0.136081546
50562,Interstate Power and Light Co,0.136081546
50560,Interstate Power and Light Co,0.136081546
50607,Interstate Power and Light Co,0.136081546
50603,Interstate Power and Light Co,0.136081546
50601,Interstate Power and Light Co,0.136081546
50609,Interstate Power and Light Co,0.136081546
52774,Interstate Power and Light Co,0.136081546
52742,Interstate Power and Light Co,0.136081546
51535,Interstate Power and Light Co,0.136081546
51532,Interstate Power and Light Co,0.136081546
52641,Interstate Power and Light Co,0.136081546
52645,Interstate Power and Light Co,0.136081546
52646,Interstate Power and Light Co,0.136081546
52649,Interstate Power and Light Co,0.136081546
52739,Interstate Power and Light Co,0.136081546
52734,Interstate Power and Light Co,0.136081546
52737,Interstate Power and Light Co,0.136081546
52733,Interstate Power and Light Co,0.136081546
52565,Interstate Power and Light Co,0.136081546
52566,Interstate Power and Light Co,0.136081546
52560,Interstate Power and Light Co,0.136081546
52563,Interstate Power and Light Co,0.136081546
52562,Interstate Power and Light Co,0.136081546
52569,Interstate Power and Light Co,0.136081546
52568,Interstate Power and Light Co,0.136081546
50682,Interstate Power and Light Co,0.136081546
50680,Interstate Power and Light Co,0.136081546
50681,Interstate Power and Light Co,0.136081546
50255,Interstate Power and Light Co,0.136081546
50448,Interstate Power and Light Co,0.136081546
50449,Interstate Power and Light Co,0.136081546
50440,Interstate Power and Light Co,0.136081546
50441,Interstate Power and Light Co,0.136081546
50444,Interstate Power and Light Co,0.136081546
50446,Interstate Power and Light Co,0.136081546
50447,Interstate Power and Light Co,0.136081546
52151,Interstate Power and Light Co,0.136081546
52154,Interstate Power and Light Co,0.136081546
52155,Interstate Power and Light Co,0.136081546
52156,Interstate Power and Light Co,0.136081546
52157,Interstate Power and Light Co,0.136081546
52158,Interstate Power and Light Co,0.136081546
52159,Interstate Power and Light Co,0.136081546
50162,Interstate Power and Light Co,0.136081546
50161,Interstate Power and Light Co,0.136081546
50167,Interstate Power and Light Co,0.136081546
50165,Interstate Power and Light Co,0.136081546
50164,Interstate Power and Light Co,0.136081546
50168,Interstate Power and Light Co,0.136081546
52310,Interstate Power and Light Co,0.136081546
52317,Interstate Power and Light Co,0.136081546
52315,Interstate Power and Light Co,0.136081546
50155,Interstate Power and Light Co,0.136081546
50152,Interstate Power and Light Co,0.136081546
52054,Interstate Power and Light Co,0.136081546
52057,Interstate Power and Light Co,0.136081546
52056,Interstate Power and Light Co,0.136081546
52050,Interstate Power and Light Co,0.136081546
52053,Interstate Power and Light Co,0.136081546
52052,Interstate Power and Light Co,0.136081546
50141,Interstate Power and Light Co,0.136081546
52738,Interstate Power and Light Co,0.136081546
52736,Interstate Power and Light Co,0.136081546
52730,Interstate Power and Light Co,0.136081546
52731,Interstate Power and Light Co,0.136081546
52732,Interstate Power and Light Co,0.136081546
50259,Interstate Power and Light Co,0.136081546
50258,Interstate Power and Light Co,0.136081546
50254,Interstate Power and Light Co,0.136081546
50257,Interstate Power and Light Co,0.136081546
50251,Interstate Power and Light Co,0.136081546
50250,Interstate Power and Light Co,0.136081546
51058,Interstate Power and Light Co,0.136081546
50048,Interstate Power and Light Co,0.136081546
50046,Interstate Power and Light Co,0.136081546
52219,Interstate Power and Light Co,0.136081546
52218,Interstate Power and Light Co,0.136081546
52217,Interstate Power and Light Co,0.136081546
52216,Interstate Power and Light Co,0.136081546
52215,Interstate Power and Light Co,0.136081546
52214,Interstate Power and Light Co,0.136081546
52213,Interstate Power and Light Co,0.136081546
52212,Interstate Power and Light Co,0.136081546
52211,Interstate Power and Light Co,0.136081546
52210,Interstate Power and Light Co,0.136081546
50530,Interstate Power and Light Co,0.136081546
50531,Interstate Power and Light Co,0.136081546
50539,Interstate Power and Light Co,0.136081546
52404,Interstate Power and Light Co,0.136081546
52405,Interstate Power and Light Co,0.136081546
52402,Interstate Power and Light Co,0.136081546
52403,Interstate Power and Light Co,0.136081546
52401,Interstate Power and Light Co,0.136081546
50049,Interstate Power and Light Co,0.136081546
50040,Interstate Power and Light Co,0.136081546
50043,Interstate Power and Light Co,0.136081546
52773,Interstate Power and Light Co,0.136081546
50677,Interstate Power and Light Co,0.136081546
50676,Interstate Power and Light Co,0.136081546
50675,Interstate Power and Light Co,0.136081546
50674,Interstate Power and Light Co,0.136081546
50672,Interstate Power and Light Co,0.136081546
50671,Interstate Power and Light Co,0.136081546
52729,Interstate Power and Light Co,0.136081546
50471,Interstate Power and Light Co,0.136081546
50473,Interstate Power and Light Co,0.136081546
50472,Interstate Power and Light Co,0.136081546
50475,Interstate Power and Light Co,0.136081546
50477,Interstate Power and Light Co,0.136081546
52169,Interstate Power and Light Co,0.136081546
52168,Interstate Power and Light Co,0.136081546
52161,Interstate Power and Light Co,0.136081546
52160,Interstate Power and Light Co,0.136081546
52163,Interstate Power and Light Co,0.136081546
52162,Interstate Power and Light Co,0.136081546
52165,Interstate Power and Light Co,0.136081546
52164,Interstate Power and Light Co,0.136081546
52166,Interstate Power and Light Co,0.136081546
52362,Interstate Power and Light Co,0.136081546
52533,Interstate Power and Light Co,0.136081546
52531,Interstate Power and Light Co,0.136081546
52537,Interstate Power and Light Co,0.136081546
52535,Interstate Power and Light Co,0.136081546
50585,Interstate Power and Light Co,0.136081546
50581,Interstate Power and Light Co,0.136081546
51340,Interstate Power and Light Co,0.136081546
51341,Interstate Power and Light Co,0.136081546
51343,Interstate Power and Light Co,0.136081546
51345,Interstate Power and Light Co,0.136081546
51346,Interstate Power and Light Co,0.136081546
51347,Interstate Power and Light Co,0.136081546
52701,Interstate Power and Light Co,0.136081546
50130,Interstate Power and Light Co,0.136081546
50132,Interstate Power and Light Co,0.136081546
50133,Interstate Power and Light Co,0.136081546
50134,Interstate Power and Light Co,0.136081546
50135,Interstate Power and Light Co,0.136081546
50136,Interstate Power and Light Co,0.136081546
50137,Interstate Power and Light Co,0.136081546
50669,Interstate Power and Light Co,0.136081546
52002,Interstate Power and Light Co,0.136081546
52003,Interstate Power and Light Co,0.136081546
52001,Interstate Power and Light Co,0.136081546
50075,Interstate Power and Light Co,0.136081546
50074,Interstate Power and Light Co,0.136081546
50071,Interstate Power and Light Co,0.136081546
50072,Interstate Power and Light Co,0.136081546
50078,Interstate Power and Light Co,0.136081546
52240,Interstate Power and Light Co,0.136081546
52248,Interstate Power and Light Co,0.136081546
52249,Interstate Power and Light Co,0.136081546
52635,Interstate Power and Light Co,0.136081546
52631,Interstate Power and Light Co,0.136081546
51459,Interstate Power and Light Co,0.136081546
52639,Interstate Power and Light Co,0.136081546
50201,Interstate Power and Light Co,0.136081546
50206,Interstate Power and Light Co,0.136081546
50208,Interstate Power and Light Co,0.136081546
52408,Interstate Power and Light Co,0.136081546
52409,Interstate Power and Light Co,0.136081546
52406,Interstate Power and Light Co,0.136081546
52407,Interstate Power and Light Co,0.136081546
52624,Interstate Power and Light Co,0.136081546
52621,Interstate Power and Light Co,0.136081546
50460,Interstate Power and Light Co,0.136081546
50468,Interstate Power and Light Co,0.136081546
50037,Interstate Power and Light Co,0.136081546
52333,Interstate Power and Light Co,0.136081546
52334,Interstate Power and Light Co,0.136081546
52721,Interstate Power and Light Co,0.136081546
52720,Interstate Power and Light Co,0.136081546
52726,Interstate Power and Light Co,0.136081546
51237,Interstate Power and Light Co,0.136081546
51232,Interstate Power and Light Co,0.136081546
50628,Interstate Power and Light Co,0.136081546
50629,Interstate Power and Light Co,0.136081546
50624,Interstate Power and Light Co,0.136081546
50627,Interstate Power and Light Co,0.136081546
50620,Interstate Power and Light Co,0.136081546
50621,Interstate Power and Light Co,0.136081546
50622,Interstate Power and Light Co,0.136081546
50428,Interstate Power and Light Co,0.136081546
50424,Interstate Power and Light Co,0.136081546
50423,Interstate Power and Light Co,0.136081546
50420,Interstate Power and Light Co,0.136081546
50421,Interstate Power and Light Co,0.136081546
52136,Interstate Power and Light Co,0.136081546
52134,Interstate Power and Light Co,0.136081546
52135,Interstate Power and Light Co,0.136081546
52132,Interstate Power and Light Co,0.136081546
52133,Interstate Power and Light Co,0.136081546
50859,Interstate Power and Light Co,0.136081546
50146,Interstate Power and Light Co,0.136081546
50140,Interstate Power and Light Co,0.136081546
50573,Interstate Power and Light Co,0.136081546
52543,Interstate Power and Light Co,0.136081546
52548,Interstate Power and Light Co,0.136081546
50858,Interstate Power and Light Co,0.136081546
50853,Interstate Power and Light Co,0.136081546
50851,Interstate Power and Light Co,0.136081546
50854,Interstate Power and Light Co,0.136081546
52542,Interstate Power and Light Co,0.136081546
52540,Interstate Power and Light Co,0.136081546
52544,Interstate Power and Light Co,0.136081546
52549,Interstate Power and Light Co,0.136081546
50108,Interstate Power and Light Co,0.136081546
50101,Interstate Power and Light Co,0.136081546
50103,Interstate Power and Light Co,0.136081546
50105,Interstate Power and Light Co,0.136081546
50104,Interstate Power and Light Co,0.136081546
50106,Interstate Power and Light Co,0.136081546
52338,Interstate Power and Light Co,0.136081546
52339,Interstate Power and Light Co,0.136081546
52330,Interstate Power and Light Co,0.136081546
52332,Interstate Power and Light Co,0.136081546
52335,Interstate Power and Light Co,0.136081546
52336,Interstate Power and Light Co,0.136081546
52073,Interstate Power and Light Co,0.136081546
52072,Interstate Power and Light Co,0.136081546
52070,Interstate Power and Light Co,0.136081546
52077,Interstate Power and Light Co,0.136081546
52076,Interstate Power and Light Co,0.136081546
52075,Interstate Power and Light Co,0.136081546
52074,Interstate Power and Light Co,0.136081546
52079,Interstate Power and Light Co,0.136081546
52078,Interstate Power and Light Co,0.136081546
51462,Interstate Power and Light Co,0.136081546
52751,Interstate Power and Light Co,0.136081546
52754,Interstate Power and Light Co,0.136081546
50278,Interstate Power and Light Co,0.136081546
50272,Interstate Power and Light Co,0.136081546
50271,Interstate Power and Light Co,0.136081546
50277,Interstate Power and Light Co,0.136081546
50275,Interstate Power and Light Co,0.136081546
50274,Interstate Power and Light Co,0.136081546
50050,Interstate Power and Light Co,0.136081546
51033,Interstate Power and Light Co,0.136081546
50029,Interstate Power and Light Co,0.136081546
50022,Interstate Power and Light Co,0.136081546
50020,Interstate Power and Light Co,0.136081546
50026,Interstate Power and Light Co,0.136081546
50027,Interstate Power and Light Co,0.136081546
52766,Interstate Power and Light Co,0.136081546
52768,Interstate Power and Light Co,0.136081546
50556,Interstate Power and Light Co,0.136081546
50554,Interstate Power and Light Co,0.136081546
50559,Interstate Power and Light Co,0.136081546
50434,Interstate Power and Light Co,0.136081546
50436,Interstate Power and Light Co,0.136081546
50433,Interstate Power and Light Co,0.136081546
51201,Interstate Power and Light Co,0.136081546
50264,Interstate Power and Light Co,0.136081546
50262,Interstate Power and Light Co,0.136081546
50616,Interstate Power and Light Co,0.136081546
50613,Interstate Power and Light Co,0.136081546
50612,Interstate Power and Light Co,0.136081546
52221,Interstate Power and Light Co,0.136081546
52229,Interstate Power and Light Co,0.136081546
50107,Interstate Power and Light Co,0.136081546
52655,Interstate Power and Light Co,0.136081546
52651,Interstate Power and Light Co,0.136081546
52658,Interstate Power and Light Co,0.136081546
52501,Interstate Power and Light Co,0.136081546
50597,Interstate Power and Light Co,0.136081546
50459,Interstate Power and Light Co,0.136081546
50458,Interstate Power and Light Co,0.136081546
50457,Interstate Power and Light Co,0.136081546
50456,Interstate Power and Light Co,0.136081546
50455,Interstate Power and Light Co,0.136081546
50453,Interstate Power and Light Co,0.136081546
50452,Interstate Power and Light Co,0.136081546
50451,Interstate Power and Light Co,0.136081546
50450,Interstate Power and Light Co,0.136081546
52147,Interstate Power and Light Co,0.136081546
52144,Interstate Power and Light Co,0.136081546
52142,Interstate Power and Light Co,0.136081546
52141,Interstate Power and Light Co,0.136081546
52337,Interstate Power and Light Co,0.136081546
50156,Interstate Power and Light Co,0.136081546
50157,Interstate Power and Light Co,0.136081546
50154,Interstate Power and Light Co,0.136081546
50153,Interstate Power and Light Co,0.136081546
50150,Interstate Power and Light Co,0.136081546
50151,Interstate Power and Light Co,0.136081546
50158,Interstate Power and Light Co,0.136081546
52301,Interstate Power and Light Co,0.136081546
52302,Interstate Power and Light Co,0.136081546
52305,Interstate Power and Light Co,0.136081546
52306,Interstate Power and Light Co,0.136081546
50801,Interstate Power and Light Co,0.136081546
52497,Interstate Power and Light Co,0.136081546
52498,Interstate Power and Light Co,0.136081546
50051,Interstate Power and Light Co,0.136081546
50057,Interstate Power and Light Co,0.136081546
50056,Interstate Power and Light Co,0.136081546
50055,Interstate Power and Light Co,0.136081546
50054,Interstate Power and Light Co,0.136081546
50059,Interstate Power and Light Co,0.136081546
50058,Interstate Power and Light Co,0.136081546
50470,Interstate Power and Light Co,0.136081546
50476,Interstate Power and Light Co,0.136081546
50479,Interstate Power and Light Co,0.136081546
50478,Interstate Power and Light Co,0.136081546
52222,Interstate Power and Light Co,0.136081546
52223,Interstate Power and Light Co,0.136081546
52220,Interstate Power and Light Co,0.136081546
52227,Interstate Power and Light Co,0.136081546
52224,Interstate Power and Light Co,0.136081546
52225,Interstate Power and Light Co,0.136081546
52228,Interstate Power and Light Co,0.136081546
52590,Interstate Power and Light Co,0.136081546
52591,Interstate Power and Light Co,0.136081546
52593,Interstate Power and Light Co,0.136081546
50528,Interstate Power and Light Co,0.136081546
50522,Interstate Power and Light Co,0.136081546
50527,Interstate Power and Light Co,0.136081546
50525,Interstate Power and Light Co,0.136081546
50220,Interstate Power and Light Co,0.136081546
50222,Interstate Power and Light Co,0.136081546
50223,Interstate Power and Light Co,0.136081546
50226,Interstate Power and Light Co,0.136081546
50227,Interstate Power and Light Co,0.136081546
50484,Interstate Power and Light Co,0.136081546
50480,Interstate Power and Light Co,0.136081546
50481,Interstate Power and Light Co,0.136081546
50482,Interstate Power and Light Co,0.136081546
50483,Interstate Power and Light Co,0.136081546
52594,Interstate Power and Light Co,0.136081546
52601,Interstate Power and Light Co,0.136081546
52411,Interstate Power and Light Co,0.136081546
52410,Interstate Power and Light Co,0.136081546
52659,Interstate Power and Light Co,0.136081546
52752,Interstate Power and Light Co,0.136081546
50642,Interstate Power and Light Co,0.136081546
50643,Interstate Power and Light Co,0.136081546
50641,Interstate Power and Light Co,0.136081546
50645,Interstate Power and Light Co,0.136081546
52806,Interstate Power and Light Co,0.136081546
52361,Interstate Power and Light Co,0.136081546
52358,Interstate Power and Light Co,0.136081546
52359,Interstate Power and Light Co,0.136081546
52356,Interstate Power and Light Co,0.136081546
52354,Interstate Power and Light Co,0.136081546
52355,Interstate Power and Light Co,0.136081546
52352,Interstate Power and Light Co,0.136081546
52353,Interstate Power and Light Co,0.136081546
52351,Interstate Power and Light Co,0.136081546
50606,Interstate Power and Light Co,0.136081546
50831,Interstate Power and Light Co,0.136081546
50830,Interstate Power and Light Co,0.136081546
50833,Interstate Power and Light Co,0.136081546
50835,Interstate Power and Light Co,0.136081546
50837,Interstate Power and Light Co,0.136081546
50836,Interstate Power and Light Co,0.136081546
52036,Interstate Power and Light Co,0.136081546
52033,Interstate Power and Light Co,0.136081546
52032,Interstate Power and Light Co,0.136081546
52038,Interstate Power and Light Co,0.136081546
51357,Interstate Power and Light Co,0.136081546
51355,Interstate Power and Light Co,0.136081546
51354,Interstate Power and Light Co,0.136081546
51351,Interstate Power and Light Co,0.136081546
51350,Interstate Power and Light Co,0.136081546
50127,Interstate Power and Light Co,0.136081546
50126,Interstate Power and Light Co,0.136081546
50124,Interstate Power and Light Co,0.136081546
50123,Interstate Power and Light Co,0.136081546
50122,Interstate Power and Light Co,0.136081546
50120,Interstate Power and Light Co,0.136081546
50129,Interstate Power and Light Co,0.136081546
50128,Interstate Power and Light Co,0.136081546
52750,Interstate Power and Light Co,0.136081546
52756,Interstate Power and Light Co,0.136081546
52757,Interstate Power and Light Co,0.136081546
52755,Interstate Power and Light Co,0.136081546
52253,Interstate Power and Light Co,0.136081546
52252,Interstate Power and Light Co,0.136081546
52251,Interstate Power and Light Co,0.136081546
52257,Interstate Power and Light Co,0.136081546
52255,Interstate Power and Light Co,0.136081546
52254,Interstate Power and Light Co,0.136081546
51443,Interstate Power and Light Co,0.136081546
50276,Interstate Power and Light Co,0.136081546
52771,Interstate Power and Light Co,0.136081546
52772,Interstate Power and Light Co,0.136081546
52776,Interstate Power and Light Co,0.136081546
52777,Interstate Power and Light Co,0.136081546
50210,Interstate Power and Light Co,0.136081546
50213,Interstate Power and Light Co,0.136081546
50212,Interstate Power and Light Co,0.136081546
50217,Interstate Power and Light Co,0.136081546
50216,Interstate Power and Light Co,0.136081546
52237,Interstate Power and Light Co,0.136081546
52588,Interstate Power and Light Co,0.136081546
52099,Interstate Power and Light Co,0.136081546
52637,Interstate Power and Light Co,0.136081546
52630,Interstate Power and Light Co,0.136081546
52632,Interstate Power and Light Co,0.136081546
52638,Interstate Power and Light Co,0.136081546
50002,Interstate Power and Light Co,0.136081546
50005,Interstate Power and Light Co,0.136081546
50006,Interstate Power and Light Co,0.136081546
50008,Interstate Power and Light Co,0.136081546
52530,Interstate Power and Light Co,0.136081546
52536,Interstate Power and Light Co,0.136081546
50578,Interstate Power and Light Co,0.136081546
50570,Interstate Power and Light Co,0.136081546
50576,Interstate Power and Light Co,0.136081546
52640,Interstate Power and Light Co,0.136081546
50632,Interstate Power and Light Co,0.136081546
50631,Interstate Power and Light Co,0.136081546
50630,Interstate Power and Light Co,0.136081546
50636,Interstate Power and Light Co,0.136081546
50635,Interstate Power and Light Co,0.136081546
50638,Interstate Power and Light Co,0.136081546
52648,Interstate Power and Light Co,0.136081546
50439,Interstate Power and Light Co,0.136081546
50438,Interstate Power and Light Co,0.136081546
50435,Interstate Power and Light Co,0.136081546
50431,Interstate Power and Light Co,0.136081546
50430,Interstate Power and Light Co,0.136081546
50432,Interstate Power and Light Co,0.136081546
52329,Interstate Power and Light Co,0.136081546
52321,Interstate Power and Light Co,0.136081546
50644,Interstate Power and Light Co,0.136081546
52644,Interstate Power and Light Co,0.136081546
52647,Interstate Power and Light Co,0.136081546
50864,Interstate Power and Light Co,0.136081546
50862,Interstate Power and Light Co,0.136081546
50863,Interstate Power and Light Co,0.136081546
50860,Interstate Power and Light Co,0.136081546
50861,Interstate Power and Light Co,0.136081546
52576,Interstate Power and Light Co,0.136081546
52577,Interstate Power and Light Co,0.136081546
52574,Interstate Power and Light Co,0.136081546
52572,Interstate Power and Light Co,0.136081546
52573,Interstate Power and Light Co,0.136081546
52570,Interstate Power and Light Co,0.136081546
52571,Interstate Power and Light Co,0.136081546
51301,Interstate Power and Light Co,0.136081546
50028,Interstate Power and Light Co,0.136081546
50174,Interstate Power and Light Co,0.136081546
50170,Interstate Power and Light Co,0.136081546
50171,Interstate Power and Light Co,0.136081546
50173,Interstate Power and Light Co,0.136081546
52328,Interstate Power and Light Co,0.136081546
52327,Interstate Power and Light Co,0.136081546
52326,Interstate Power and Light Co,0.136081546
52325,Interstate Power and Light Co,0.136081546
52324,Interstate Power and Light Co,0.136081546
52323,Interstate Power and Light Co,0.136081546
52322,Interstate Power and Light Co,0.136081546
52320,Interstate Power and Light Co,0.136081546
52046,Interstate Power and Light Co,0.136081546
52047,Interstate Power and Light Co,0.136081546
52044,Interstate Power and Light Co,0.136081546
52045,Interstate Power and Light Co,0.136081546
52042,Interstate Power and Light Co,0.136081546
52043,Interstate Power and Light Co,0.136081546
52040,Interstate Power and Light Co,0.136081546
52041,Interstate Power and Light Co,0.136081546
52048,Interstate Power and Light Co,0.136081546
52049,Interstate Power and Light Co,0.136081546
50401,Interstate Power and Light Co,0.136081546
50402,Interstate Power and Light Co,0.136081546
52004,Interstate Power and Light Co,0.136081546
50234,Interstate Power and Light Co,0.136081546
52748,Interstate Power and Light Co,0.136081546
52745,Interstate Power and Light Co,0.136081546
52747,Interstate Power and Light Co,0.136081546
52746,Interstate Power and Light Co,0.136081546
50248,Interstate Power and Light Co,0.136081546
50249,Interstate Power and Light Co,0.136081546
50246,Interstate Power and Light Co,0.136081546
50247,Interstate Power and Light Co,0.136081546
50244,Interstate Power and Light Co,0.136081546
50242,Interstate Power and Light Co,0.136081546
50243,Interstate Power and Light Co,0.136081546
50240,Interstate Power and Light Co,0.136081546
51047,Interstate Power and Light Co,0.136081546
50039,Interstate Power and Light Co,0.136081546
50034,Interstate Power and Light Co,0.136081546
52208,Interstate Power and Light Co,0.136081546
52209,Interstate Power and Light Co,0.136081546
52201,Interstate Power and Light Co,0.136081546
52202,Interstate Power and Light Co,0.136081546
52203,Interstate Power and Light Co,0.136081546
52205,Interstate Power and Light Co,0.136081546
52206,Interstate Power and Light Co,0.136081546
52207,Interstate Power and Light Co,0.136081546
52567,Interstate Power and Light Co,0.136081546
52561,Interstate Power and Light Co,0.136081546
50543,Interstate Power and Light Co,0.136081546
50544,Interstate Power and Light Co,0.136081546
50546,Interstate Power and Light Co,0.136081546
52778,Interstate Power and Light Co,0.136081546
52660,Interstate Power and Light Co,0.136081546
50662,Interstate Power and Light Co,0.136081546
50664,Interstate Power and Light Co,0.136081546
50668,Interstate Power and Light Co,0.136081546
50461,Interstate Power and Light Co,0.136081546
50466,Interstate Power and Light Co,0.136081546
50467,Interstate Power and Light Co,0.136081546
50464,Interstate Power and Light Co,0.136081546
50465,Interstate Power and Light Co,0.136081546
50469,Interstate Power and Light Co,0.136081546
51338,Interstate Power and Light Co,0.136081546
51334,Interstate Power and Light Co,0.136081546
51331,Interstate Power and Light Co,0.136081546
51333,Interstate Power and Light Co,0.136081546
52172,Interstate Power and Light Co,0.136081546
52170,Interstate Power and Light Co,0.136081546
52171,Interstate Power and Light Co,0.136081546
52175,Interstate Power and Light Co,0.136081546
50144,Interstate Power and Light Co,0.136081546
50142,Interstate Power and Light Co,0.136081546
50149,Interstate Power and Light Co,0.136081546
50148,Interstate Power and Light Co,0.136081546
50070,Interstate Power and Light Co,0.136081546
50590,Interstate Power and Light Co,0.136081546
50598,Interstate Power and Light Co,0.136081546
52247,Interstate Power and Light Co,0.136081546
52037,Interstate Power and Light Co,0.136081546
52035,Interstate Power and Light Co,0.136081546
52031,Interstate Power and Light Co,0.136081546
52030,Interstate Power and Light Co,0.136081546
52039,Interstate Power and Light Co,0.136081546
50066,Interstate Power and Light Co,0.136081546
50067,Interstate Power and Light Co,0.136081546
50064,Interstate Power and Light Co,0.136081546
50065,Interstate Power and Light Co,0.136081546
50060,Interstate Power and Light Co,0.136081546
50068,Interstate Power and Light Co,0.136081546
52231,Interstate Power and Light Co,0.136081546
52233,Interstate Power and Light Co,0.136081546
52232,Interstate Power and Light Co,0.136081546
52235,Interstate Power and Light Co,0.136081546
52236,Interstate Power and Light Co,0.136081546
52586,Interstate Power and Light Co,0.136081546
52585,Interstate Power and Light Co,0.136081546
52584,Interstate Power and Light Co,0.136081546
52583,Interstate Power and Light Co,0.136081546
52581,Interstate Power and Light Co,0.136081546
52580,Interstate Power and Light Co,0.136081546
50519,Interstate Power and Light Co,0.136081546
50517,Interstate Power and Light Co,0.136081546
50514,Interstate Power and Light Co,0.136081546
50510,Interstate Power and Light Co,0.136081546
50511,Interstate Power and Light Co,0.136081546
50239,Interstate Power and Light Co,0.136081546
50238,Interstate Power and Light Co,0.136081546
50236,Interstate Power and Light Co,0.136081546
50235,Interstate Power and Light Co,0.136081546
50233,Interstate Power and Light Co,0.136081546
50232,Interstate Power and Light Co,0.136081546
50231,Interstate Power and Light Co,0.136081546
50230,Interstate Power and Light Co,0.136081546
52312,Interstate Power and Light Co,0.136081546
